system:index,CellCode,area,country,stratum,.geo
000000000000000000bd_2,50650968,10698656.055475034,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,50650968,2915975.3008830952,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,50650968,9062831.800993169,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,50650968,578769.58079828,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,50653229,8784766297.830544,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,50653229,83368912.04028279,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,50653229,2826088.5293050427,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,50653229,557546.5628274955,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,50653229,2283787.174112447,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,50653229,294831.30318295344,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,50721685,4285417441.393171,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,50721685,79715690.9009005,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,50721685,2938995.909895833,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,50721685,552252.5830522724,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,50721685,1925597.7547635245,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,50721685,12497.22721862793,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,50790556,311710091.38355243,ISL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_1,50790556,2313539.4997946047,ISL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_2,50790556,144057.9491875742,ISL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_3,50790556,19290.297960647884,ISL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_4,50790556,52698.4497431138,ISL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,50923627,470259245.1792624,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,50923627,85967274.02072655,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,50923627,1436610.0913453945,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,50923627,347979.12892518885,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,50923627,448481.77770933264,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,50923627,39930.19383239746,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,50928099,63324159.94360554,HRV,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,50928099,699792.5423146865,HRV,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,50928099,27594.848288233137,HRV,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,50928099,12394.996116638184,HRV,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,50928099,13406.450290904326,HRV,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,50928099,399.8369445800781,HRV,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,50928099,2404207000.8740764,BIH,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_1,50928099,28115254.94486979,BIH,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_2,50928099,2282394.6449353984,BIH,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_3,50928099,451063.1944737154,BIH,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_4,50928099,957021.2403105194,BIH,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_5,50928099,72475.70799255371,BIH,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,50928099,7268773956.391362,MNE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_1,50928099,54783841.19706866,MNE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_2,50928099,8420701.721196761,MNE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_3,50928099,1026760.8060905308,MNE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_4,50928099,4388244.073176456,MNE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_5,50928099,282062.78364868165,MNE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,50928099,102800520.48500502,SRB,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_1,50928099,230290.6151177799,SRB,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_2,50928099,51436.122749268776,SRB,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_3,50928099,6503.023742675781,SRB,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_4,50928099,23457.870193152332,SRB,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,50958080,4950492741.301864,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,50958080,4815640153.5932455,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,50958080,37399923.73993716,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,50958080,30565233.543657195,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,50958080,34764172.576005824,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,50958080,24867739.591248725,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,50977298,3633110770.2755327,ISL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_1,50977298,10889940.97405892,ISL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_2,50977298,359995.062152698,ISL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_3,50977298,62329.770622702206,ISL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_4,50977298,197385.2662997676,ISL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,51014540,35601016.79004896,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,51014540,451356.583152412,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,51014540,24892.930931659772,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,51014540,3402.509262084961,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,51014540,3802.812919616699,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,51014540,3097774824.6839123,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,51014540,1578905550.0628169,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,51014540,15439198.37847251,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,51014540,4934351.999071548,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,51014540,13656014.720308015,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,51014540,2669724.9165157243,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,51015147,4377337090.207047,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,51015147,81950496.6151351,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,51015147,4306454.211844051,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,51015147,519005.77146026015,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,51015147,2358613.210207322,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,51015147,23403.60823059082,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,51041579,473848731.1232843,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,51041579,96465872.28810194,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,51041579,3502981.6090221033,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,51041579,694478.5006604363,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,51041579,2255591.460315779,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,51041579,103165.79221343994,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,51053823,1822288065.7357175,ISL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_1,51053823,4080895.218174145,ISL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_2,51053823,69789.25766571643,ISL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_3,51053823,22278.417810776653,ISL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_4,51053823,13910.798706054688,ISL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,51086552,1855801887.989603,LVA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_1,51086552,132271781.79893482,LVA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_2,51086552,729025.7563289867,LVA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_3,51086552,221961.03700256348,LVA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_4,51086552,256078.6655129526,LVA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_5,51086552,28019.9887008667,LVA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,51127036,9177338854.48707,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,51127036,59171522.01503153,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,51127036,2768007.4728441425,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,51127036,318697.7178222058,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,51127036,1878816.4618300493,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,51127036,19093.868576049805,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,51248284,8458721031.71533,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,51248284,672683552.3404204,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,51248284,4756037.60829396,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,51248284,1670903.9027252495,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,51248284,2571044.5871306476,FIN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,51248284,372010.6951030058,FIN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,51458399,1796192323.9561255,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,51458399,4199089993.8357654,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,51458399,14599041.76699126,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,51458399,10338926.327146944,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,51458399,14314561.322842585,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,51458399,5564782.855674923,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,51550361,7408294493.245371,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,51550361,2568528228.97176,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,51550361,2485591.2599230595,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,51550361,1333831.163030198,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,51550361,997305.07559237,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,51550361,767120.7678690592,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,51551236,3344909311.657678,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,51551236,6405355569.303339,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,51551236,16715026.522594556,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,51551236,11561080.646336094,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,51551236,10893358.49237964,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,51551236,6058175.243619522,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,51856927,4546237164.798567,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,51856927,11112117.16235298,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,51856927,938842.2499623018,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,51856927,251285.1997829063,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,51856927,651688.9067729876,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,51856927,1098.866958618164,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,51875967,6139207116.526486,LTU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_1,51875967,1368192807.1512997,LTU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_2,51875967,8321872.597052121,LTU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_3,51875967,2413650.91105215,LTU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_4,51875967,5426912.642394601,LTU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_5,51875967,641946.0052831015,LTU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,51875967,45223695.194537595,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,51875967,283392.0370505539,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,51875967,5700.766227722168,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,51875967,2400.3183822631836,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,51875967,200.0265960693359,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,51894523,468015363.44891703,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,51894523,5937679.363046982,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,51894523,781473.830146221,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,51894523,104909.86539157043,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,51894523,443583.64462935505,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,52107334,7477181077.732968,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,52107334,678951250.1772254,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,52107334,10846619.313061075,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,52107334,1789281.9364405314,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,52107334,6356163.375981739,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,52107334,922980.3137500838,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,52241763,7356391066.970774,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,52241763,149482711.36669454,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,52241763,34068823.72686808,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,52241763,4000486.9067171584,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,52241763,17977876.586018372,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,52241763,506570.7301692589,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,52344968,766059169.1222169,LTU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_1,52344968,282914985.8746053,LTU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_2,52344968,1455547.3775956398,LTU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_3,52344968,622797.7839958041,LTU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_4,52344968,927597.0504607556,LTU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_5,52344968,242927.53943634033,LTU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,52509687,451325607.6809057,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,52509687,469779194.1404992,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,52509687,800807.7269646139,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,52509687,536297.0582427979,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,52509687,320337.70903778076,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,52509687,83462.18116760254,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,52509687,5348605798.758921,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,52509687,3353355292.4455805,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,52509687,23261071.18036577,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,52509687,8966408.140972482,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,52509687,24578409.13332424,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,52509687,5293332.773573124,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,52652882,6959335143.462705,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,52652882,11601026.490646392,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,52652882,520134.172132335,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,52652882,94722.97490814808,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,52652882,366032.80949120614,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,52652882,30056544.72963292,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,52652882,149627.20751558192,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,52652882,6404.943344116211,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
