system:index,area,id,stratum,.geo
"87,85_5",2182000.0,2.04343376E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_0",1.520578E9,5.939090733E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_1",8.907384E8,5.939090733E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_2",2.10356E7,5.939090733E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_3",3900000.0,5.939090733E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_4",8066800.0,5.939090733E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,85_5",1105600.0,5.939090733E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_0",1.7213156E9,8.533349689E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_1",5.67388E8,8.533349689E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_2",2.97176E7,8.533349689E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_3",5644800.0,8.533349689E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_4",1.23736E7,8.533349689E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,85_5",1244400.0,8.533349689E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_0",1.336768E8,9.69059385E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_1",7.16252E7,9.69059385E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_2",7906800.0,9.69059385E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_3",1497200.0,9.69059385E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_4",3022400.0,9.69059385E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,85_5",241200.0,9.69059385E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_0",1.472804E8,8.086521605E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_1",4428800.0,8.086521605E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_2",971600.0,8.086521605E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_3",114000.0,8.086521605E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_4",604000.0,8.086521605E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"101,85_5",16800.0,8.086521605E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_0",2.043168E8,5.548728659E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_1",4346000.0,5.548728659E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_2",1291600.0,5.548728659E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_3",114800.0,5.548728659E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_4",670800.0,5.548728659E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,85_5",10400.0,5.548728659E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_0",5.497904E8,1.675851831E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_1",1.68516E7,1.675851831E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_2",2087600.0,1.675851831E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_3",210800.0,1.675851831E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_4",625200.0,1.675851831E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,85_5",10400.0,1.675851831E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_0",4.15596E8,4.70587126E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_1",1.55672E7,4.70587126E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_2",1480000.0,4.70587126E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_3",302800.0,4.70587126E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_4",603600.0,4.70587126E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,85_5",19600.0,4.70587126E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,85_0",34800.0,9.968917939E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_0",4928800.0,1.072661688E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_1",406400.0,1.072661688E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_2",52800.0,1.072661688E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_3",2400.0,1.072661688E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_4",3200.0,1.072661688E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,85_5",400.0,1.072661688E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,85_0",1538400.0,2.729770211E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,85_0",2281600.0,5.596241313E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,85_1",1200.0,5.596241313E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,85_0",1.615608E8,6.674266574E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,85_1",850800.0,6.674266574E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,85_2",269600.0,6.674266574E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,85_3",8400.0,6.674266574E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,85_4",36400.0,6.674266574E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,85_0",2.34264E7,4.454754318E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,85_1",360000.0,4.454754318E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"121,85_0",3.323232E8,2.295658867E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"121,85_1",1.020052E8,2.295658867E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"122,85_0",5.405104E8,9.4295707E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"122,85_1",1.298112E8,9.4295707E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_0",5.427416E8,7.955855544E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_1",1.41968E7,7.955855544E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_2",2946400.0,7.955855544E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_3",460800.0,7.955855544E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_4",1072000.0,7.955855544E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,86_5",19600.0,7.955855544E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_0",2.22792E7,7.243076136E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_1",6880400.0,7.243076136E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_2",296400.0,7.243076136E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_3",87600.0,7.243076136E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_4",30000.0,7.243076136E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,86_5",16800.0,7.243076136E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"32,86_0",1.23808E7,5.50775523E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"32,86_1",741200.0,5.50775523E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"32,86_2",66400.0,5.50775523E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"32,86_3",3200.0,5.50775523E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"32,86_4",12800.0,5.50775523E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,86_0",5852000.0,4.783646316E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,86_1",1996800.0,4.783646316E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,86_2",74400.0,4.783646316E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,86_3",49600.0,4.783646316E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,86_4",46800.0,4.783646316E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,86_0",2648800.0,2.465290529E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,86_1",4482400.0,2.465290529E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,86_2",26000.0,2.465290529E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,86_3",4400.0,2.465290529E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,86_4",12800.0,2.465290529E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,86_0",69600.0,7.819120051E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_0",7.48972E7,1.827042972E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_1",5660800.0,1.827042972E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_2",1607200.0,1.827042972E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_3",141200.0,1.827042972E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_4",668400.0,1.827042972E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,86_5",24000.0,1.827042972E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_0",2.833904E8,6.476233297E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_1",1.972476E8,6.476233297E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_2",1.35052E7,6.476233297E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_3",7280400.0,6.476233297E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_4",5155600.0,6.476233297E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,86_5",804800.0,6.476233297E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_0",1.119834E9,7.647805917E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_1",5.526816E8,7.647805917E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_2",2.93428E7,7.647805917E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_3",1.1124E7,7.647805917E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_4",1.09164E7,7.647805917E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,86_5",2610400.0,7.647805917E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_0",5.81832E7,4.972769444E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_1",2.61476E7,4.972769444E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_2",1812000.0,4.972769444E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_3",425600.0,4.972769444E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_4",662000.0,4.972769444E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,86_5",58000.0,4.972769444E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_0",1.792548E8,8.629131054E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_1",4570000.0,8.629131054E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_2",305600.0,8.629131054E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_3",47600.0,8.629131054E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_4",123600.0,8.629131054E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,86_5",3200.0,8.629131054E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,86_0",32400.0,7.154005445E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,86_0",867200.0,2.264419252E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,86_0",12000.0,8.594376718E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,86_0",1.38124E7,7.151855989E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,86_1",28800.0,7.151855989E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,86_2",6400.0,7.151855989E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,86_3",800.0,7.151855989E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_0",2.090852E8,3.47933336E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_1",4039200.0,3.47933336E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_2",524000.0,3.47933336E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_3",56000.0,3.47933336E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_4",182800.0,3.47933336E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"111,86_5",5600.0,3.47933336E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,86_0",1.2716E7,4.82548543E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,86_1",666400.0,4.82548543E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,86_2",88800.0,4.82548543E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,86_3",2400.0,4.82548543E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"112,86_4",38800.0,4.82548543E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_0",1.283528E8,8.717371344E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_1",3.25256E7,8.717371344E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_2",1889600.0,8.717371344E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_3",392000.0,8.717371344E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_4",710400.0,8.717371344E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,87_5",22400.0,8.717371344E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,87_0",2.39844E7,3.936030097E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,87_1",1590000.0,3.936030097E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,87_2",290800.0,3.936030097E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,87_3",85200.0,3.936030097E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,87_4",74000.0,3.936030097E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_0",8.657248E8,8.929986121E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_1",1.139E7,8.929986121E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_2",6035200.0,8.929986121E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_3",253600.0,8.929986121E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_4",1620000.0,8.929986121E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,87_5",30400.0,8.929986121E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_0",1.4751172E9,7.483337073E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_1",3.80396E7,7.483337073E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_2",1.0746E7,7.483337073E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_3",374000.0,7.483337073E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_4",4155200.0,7.483337073E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,87_5",36000.0,7.483337073E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_0",1.5177192E9,2.24632751E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_1",3.86632E7,2.24632751E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_2",1.41268E7,2.24632751E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_3",636000.0,2.24632751E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_4",5289600.0,2.24632751E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,87_5",78000.0,2.24632751E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_0",1.7479816E9,1.217734463E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_1",8.6678E7,1.217734463E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_2",2.17068E7,1.217734463E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_3",1144000.0,1.217734463E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_4",6146400.0,1.217734463E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,87_5",83200.0,1.217734463E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_0",1.2461896E9,8.280138755E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_1",4.7244E7,8.280138755E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_2",1.0098E7,8.280138755E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_3",688000.0,8.280138755E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_4",2900000.0,8.280138755E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,87_5",23200.0,8.280138755E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,87_0",5.806276E8,2.590563215E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,87_1",7095200.0,2.590563215E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,87_2",2132400.0,2.590563215E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,87_3",99200.0,2.590563215E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"110,87_4",574400.0,2.590563215E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,88_0",6540400.0,5.73052968E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,88_1",1.01732E7,5.73052968E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,88_0",109200.0,4.392093426E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,88_0",2819200.0,6.856709705E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,88_1",186800.0,6.856709705E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,88_0",1881600.0,6.955033831E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,88_1",29200.0,6.955033831E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_0",1.397116E8,5.078604623E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_1",1.201192E8,5.078604623E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_2",1.06076E7,5.078604623E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_3",5950800.0,5.078604623E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_4",3728000.0,5.078604623E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,88_5",1670800.0,5.078604623E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_0",1.02728E7,4.378340287E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_1",1.98128E7,4.378340287E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_2",1718000.0,4.378340287E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_3",1572800.0,4.378340287E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_4",517600.0,4.378340287E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,88_5",439600.0,4.378340287E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_0",1.36104E7,8.165687913E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_1",2768800.0,8.165687913E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_2",355200.0,8.165687913E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_3",77600.0,8.165687913E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_4",125600.0,8.165687913E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,88_5",1200.0,8.165687913E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,88_0",3.42368E7,8.8979018E7,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,88_1",198400.0,8.8979018E7,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,88_2",69200.0,8.8979018E7,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,88_3",6800.0,8.8979018E7,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,88_4",18400.0,8.8979018E7,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_0",1.426432E8,2.060061053E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_1",6501600.0,2.060061053E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_2",1447600.0,2.060061053E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_3",85200.0,2.060061053E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_4",610400.0,2.060061053E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"107,88_5",21200.0,2.060061053E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_0",3.3431E8,7.866904735E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_1",7879600.0,7.866904735E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_2",898400.0,7.866904735E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_3",49600.0,7.866904735E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_4",317200.0,7.866904735E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"108,88_5",1600.0,7.866904735E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,88_0",4940400.0,6.606166954E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,88_1",400.0,6.606166954E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"109,88_2",16800.0,6.606166954E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,89_0",1.85696E7,8.166073818E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,89_1",1999600.0,8.166073818E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,93_0",241200.0,7.767471183E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"31,93_0",2310800.0,8.13175731E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_0",5.198564E8,7.635549328E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_1",1.83756E7,7.635549328E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_2",6488800.0,7.635549328E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_3",441200.0,7.635549328E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_4",2974400.0,7.635549328E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,94_5",43200.0,7.635549328E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_0",1.489636E8,3.18682055E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_1",4503200.0,3.18682055E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_2",1763600.0,3.18682055E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_3",103200.0,3.18682055E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_4",464000.0,3.18682055E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"26,95_5",400.0,3.18682055E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_0",2.50346E8,5.630464107E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_1",1.54536E7,5.630464107E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_2",719600.0,5.630464107E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_3",61200.0,5.630464107E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_4",178800.0,5.630464107E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"25,96_5",2000.0,5.630464107E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"27,96_0",3.584152E8,4.677784786E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"27,96_1",7538400.0,4.677784786E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"27,96_2",580000.0,4.677784786E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"27,96_3",55200.0,4.677784786E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"27,96_4",126000.0,4.677784786E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_0",1.4214376E9,5.29652202E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_1",1.182736E8,5.29652202E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_2",1.51728E7,5.29652202E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_3",3282400.0,5.29652202E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_4",4746400.0,5.29652202E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"28,96_5",673200.0,5.29652202E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"29,96_0",3.134328E8,1.954007552E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"29,96_1",7.71896E7,1.954007552E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
