system.index,CellCode,PLOTID,stratum,.geo,country,geometry
00000000000000000f5a_0,64850499,a15-01385438262611_46-61921075372305,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0138543826261, 46.619210753723)"
00000000000000001255_0,64850499,a15-51260102131951_46-54107103955629,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.5126010213195, 46.5410710395563)"
000000000000000012e8_0,64850499,a16-21557361700659_46-50243887551371,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.2155736170066, 46.5024388755137)"
0000000000000000138e_0,64850499,a15-68687998321094_46-52132093130762,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6868799832109, 46.5213209313076)"
000000000000000013ae_0,64850499,a15-87242686640227_46-41273561215773,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.8724268664023, 46.4127356121577)"
00000000000000001442_0,64850499,a15-86231491914784_46-54491093493794,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.8623149191478, 46.5449109349379)"
000000000000000014b5_0,64850499,a15-59961281695869_46-59685167635519,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.5996128169587, 46.5968516763552)"
00000000000000001740_0,64850499,a15-04428554740489_46-58991067339693,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0442855474049, 46.5899106733969)"
0000000000000000174a_0,64850499,a15-15579459586479_46-42293268640555,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1557945958648, 46.4229326864056)"
000000000000000017b0_0,64850499,a16-21627586367049_46-70502398540255,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.2162758636705, 46.7050239854025)"
00000000000000001bd1_0,64850499,a16-12942007955852_46-48952310652891,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.1294200795585, 46.4895231065289)"
00000000000000000803_0,69813674,a14-90821508720907_46-42969340179615,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9082150872091, 46.4296934017962)"
00000000000000001064_0,69813674,a14-72405393113185_46-40965021429071,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7240539311319, 46.4096502142907)"
00000000000000001108_0,69813674,a14-77758101595917_46-4286537832756,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7775810159592, 46.4286537832756)"
00000000000000001f3d_0,69813674,a13-88271779420625_46-48383293841671,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8827177942063, 46.4838329384167)"
000000000000000022b9_0,69813674,a13-7346561185882_46-4551961322882,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7346561185882, 46.4551961322882)"
00000000000000000082_0,70909412,a15-00822444499898_46-07002084929103,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.008224444999, 46.070020849291)"
000000000000000007c6_0,70909412,a15-0316361051162_45-72769616754316,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0316361051162, 45.7276961675432)"
00000000000000000914_0,70909412,a15-14355624727669_46-17655346626591,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1435562472767, 46.1765534662659)"
000000000000000009a0_0,70909412,a15-19664107024804_46-37936145733909,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.196641070248, 46.3793614573391)"
00000000000000000a37_0,70909412,a14-9953583275566_45-78094657950276,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9953583275566, 45.7809465795028)"
00000000000000000b8d_0,70909412,a15-25070884492682_45-92783076873412,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2507088449268, 45.9278307687341)"
00000000000000000ce0_0,70909412,a14-97237815949875_46-38415156774558,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9723781594988, 46.3841515677456)"
00000000000000000d18_0,70909412,a15-19964311013418_45-92718295131071,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1996431101342, 45.9271829513107)"
00000000000000000d5e_0,70909412,a15-91481454725357_46-31984607209556,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.9148145472536, 46.3198460720956)"
00000000000000000d73_0,70909412,a15-3754400605965_46-01745494856958,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3754400605965, 46.0174549485696)"
00000000000000000d9f_0,70909412,a14-93712617001947_46-28573177113332,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9371261700195, 46.2857317711333)"
00000000000000000f74_0,70909412,a15-6841442987499_45-99779547320647,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6841442987499, 45.9977954732065)"
00000000000000000f81_0,70909412,a15-40985735004757_46-32060036595313,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4098573500476, 46.3206003659531)"
0000000000000000113a_0,70909412,a15-07149625708378_45-69989120812042,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0714962570838, 45.6998912081204)"
000000000000000012b1_0,70909412,a15-69713110000797_45-97127841625089,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.697131100008, 45.9712784162509)"
000000000000000013f7_0,70909412,a15-17969577268349_46-09114877326385,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1796957726835, 46.0911487732639)"
000000000000000015eb_0,70909412,a14-89722977063519_45-79490941432569,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.8972297706352, 45.7949094143257)"
00000000000000001969_0,70909412,a15-78001641079168_46-22863709283945,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7800164107917, 46.2286370928394)"
00000000000000001b2b_0,70909412,a15-415939964643_45-94138161085809,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.415939964643, 45.9413816108581)"
00000000000000001ba2_0,70909412,a14-96748209215677_46-27115250326577,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9674820921568, 46.2711525032658)"
00000000000000001d38_0,70909412,a15-04098182397051_45-81064628024508,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0409818239705, 45.8106462802451)"
000000000000000020ed_0,70909412,a15-63310534387153_46-07399893222811,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6331053438715, 46.0739989322281)"
00000000000000002152_0,70909412,a15-35600713465858_46-08107526965178,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3560071346586, 46.0810752696518)"
000000000000000021d0_0,70909412,a15-21473948976804_45-65294363873893,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.214739489768, 45.6529436387389)"
00000000000000002209_0,70909412,a15-128342974711_46-05500906127382,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.128342974711, 46.0550090612738)"
00000000000000002330_0,70909412,a15-24309876856086_46-19038777862439,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2430987685609, 46.1903877786244)"
00000000000000002384_0,70909412,a15-25196137682733_46-2107082551272,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2519613768273, 46.2107082551272)"
000000000000000024f4_0,70909412,a15-47736536110837_46-06578548728015,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4773653611084, 46.0657854872802)"
00000000000000002791_0,70909412,a15-46301864864817_46-29334748627546,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4630186486482, 46.2933474862755)"
000000000000000011ec_0,84900400,a16-40649578079186_46-57726270888141,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.4064957807919, 46.5772627088814)"
00000000000000002768_0,49034454,a17-94561973171306_48-84756184896474,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.9456197317131, 48.8475618489647)"
0000000000000000129d_0,49034454,a18-68179966557774_48-4278056352935,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.6817996655777, 48.4278056352935)"
00000000000000000943_0,55062206,a21-42835906117911_48-85476389099148,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.4283590611791, 48.8547638909915)"
00000000000000001384_0,98695965,a20-09355096118736_48-68785027610033,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(20.0935509611874, 48.6878502761003)"
00000000000000001ee2_0,98695965,a19-31864674398565_48-52622131297267,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.3186467439856, 48.5262213129727)"
000000000000000007b4_0,98695965,a20-49980080360332_48-53810092618838,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(20.4998008036033, 48.5381009261884)"
00000000000000001549_0,49226925,a17-69073824021906_48-5766155910117,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.6907382402191, 48.5766155910117)"
0000000000000000072d_0,49226925,a17-68892204598448_48-57809710581742,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.6889220459845, 48.5780971058174)"
00000000000000000286_0,64564056,a19-27541274825476_49-24370912159996,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.2754127482548, 49.2437091216)"
00000000000000001338_0,64564056,a18-27076369780904_49-13096841300749,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.270763697809, 49.1309684130075)"
00000000000000001a5f_0,49034454,a17-96845556856119_48-86671509835919,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.9684555685612, 48.8667150983592)"
00000000000000001a45_0,55062206,a21-66248571962402_48-6471505853163,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.662485719624, 48.6471505853163)"
0000000000000000270c_0,49034454,a18-06996944757962_48-16150412178005,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.0699694475796, 48.16150412178)"
0000000000000000263d_0,49226925,a17-76707041494589_48-89523305049509,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.7670704149459, 48.8952330504951)"
00000000000000000c3d_0,21665010,a21-2268601812717_48-55462012540479,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.2268601812717, 48.5546201254048)"
00000000000000000879_0,49226925,a17-238324145087_48-08921133082281,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.238324145087, 48.0892113308228)"
00000000000000000095_0,55062206,a21-25260417437507_48-75187818715055,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.2526041743751, 48.7518781871506)"
00000000000000000d2a_0,21665010,a21-58302807041685_48-52948399596877,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.5830280704169, 48.5294839959688)"
00000000000000000cda_0,35603028,a18-01625287611121_47-93380807983117,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.0162528761112, 47.9338080798312)"
0000000000000000032a_0,49034454,a18-39205129338169_48-23641383203628,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.3920512933817, 48.2364138320363)"
00000000000000001083_0,49034454,a18-61690658600086_48-37671345654124,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.6169065860009, 48.3767134565412)"
00000000000000001f7f_0,49034454,a18-19773425651045_48-05429680689223,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.1977342565105, 48.0542968068922)"
00000000000000002133_0,49034454,a18-29754238078322_48-0939108501566,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.2975423807832, 48.0939108501566)"
0000000000000000229a_0,49034454,a17-95535238275995_48-0942848731637,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.95535238276, 48.0942848731637)"
0000000000000000239e_0,49034454,a18-01233504733271_48-62792262532514,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.0123350473327, 48.6279226253251)"
000000000000000023f8_0,49034454,a18-7542568948044_48-48233968370331,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.7542568948044, 48.4823396837033)"
000000000000000026ed_0,49034454,a18-29938058489683_48-2062745849117,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.2993805848968, 48.2062745849117)"
0000000000000000272f_0,49034454,a18-66894205463278_48-53575060776226,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.6689420546328, 48.5357506077623)"
0000000000000000026e_0,49226925,a17-2773385259401_48-27406601603817,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.2773385259401, 48.2740660160382)"
000000000000000017d6_0,49226925,a17-58446741512474_48-75767825639048,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.5844674151247, 48.7576782563905)"
000000000000000018af_0,49226925,a17-60889330042378_48-38765114988897,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.6088933004238, 48.387651149889)"
0000000000000000195d_0,49226925,a17-19203850683584_48-17453462383923,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.1920385068358, 48.1745346238392)"
00000000000000001de7_0,49226925,a17-14531458919118_48-21578251595633,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.1453145891912, 48.2157825159563)"
0000000000000000250d_0,49226925,a17-71806864307141_48-80648120241339,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.7180686430714, 48.8064812024134)"
0000000000000000053b_0,55062206,a21-66652066289505_48-72887836945718,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.666520662895, 48.7288783694572)"
00000000000000000c64_0,55062206,a21-32940372475978_49-14673958760536,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.3294037247598, 49.1467395876054)"
000000000000000017b3_0,55062206,a21-98804462241198_48-79811601413615,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.988044622412, 48.7981160141361)"
00000000000000001ede_0,55062206,a21-26258536566256_48-94965052583368,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.2625853656626, 48.9496505258337)"
00000000000000002121_0,55062206,a21-25205561578521_48-67583263576328,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.2520556157852, 48.6758326357633)"
00000000000000002686_0,55062206,a21-25587705769851_49-02997032906024,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(21.2558770576985, 49.0299703290602)"
00000000000000000aaf_0,64564056,a18-57031064047865_49-39868669297609,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.5703106404786, 49.3986866929761)"
00000000000000000d27_0,64564056,a19-12153079360939_49-27944480543272,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.1215307936094, 49.2794448054327)"
00000000000000001dcc_0,64564056,a18-77220294694038_49-21274051846644,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(18.7722029469404, 49.2127405184664)"
00000000000000002086_0,64564056,a19-31966789262617_49-4594691805835,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.3196678926262, 49.4594691805835)"
0000000000000000161c_0,67512320,a22-07380766355854_48-57724876211169,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(22.0738076635585, 48.5772487621117)"
00000000000000000f3f_0,78858557,a17-67877295786953_48-03019468007115,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.6787729578695, 48.0301946800711)"
000000000000000012c6_0,78858557,a17-53351306479613_47-86369725392709,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.5335130647961, 47.8636972539271)"
000000000000000025a0_0,78858557,a17-68923470734927_47-91775625537561,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(17.6892347073493, 47.9177562553756)"
000000000000000004db_0,95965997,a20-30320622742899_49-14036765139156,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(20.303206227429, 49.1403676513916)"
0000000000000000067f_0,95965997,a19-72272489326324_48-82394979632109,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.7227248932632, 48.8239497963211)"
0000000000000000074d_0,95965997,a19-32839314717495_48-93673449121126,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.3283931471749, 48.9367344912113)"
00000000000000000e70_0,95965997,a19-41273380052926_49-09940359716205,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.4127338005293, 49.0994035971621)"
0000000000000000187c_0,95965997,a19-5127432747129_49-43384793465876,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.5127432747129, 49.4338479346588)"
0000000000000000274c_0,95965997,a20-3269232568323_49-20980074960345,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(20.3269232568323, 49.2098007496035)"
00000000000000001532_0,98695965,a19-93917128158027_48-15269364949501,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.9391712815803, 48.152693649495)"
00000000000000001f1d_0,98695965,a19-44957064319419_48-58338039249794,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVK,"c(19.4495706431942, 48.5833803924979)"
