CellCode,monthSet,start,end,geo
"75990864",start_6_end_9,"6",9,"POLYGON ((1.096282 43.42296, 1.079089 43.53486, 1.061809 43.64675, 1.04444 43.75862, 1.026981 43.87047, 1.009433 43.98231, 0.9917938 44.09414, 0.9740632 44.20596, 0.9562407 44.31776, 0.8007807 44.30404, 0.6453882 44.2901, 0.4900645 44.27592, 0.3348106 44.26151, 0.1796275 44.24686, 0.02451625 44.23199, -0.1305221 44.21688, -0.2854864 44.20154, -0.2652921 44.09001, -0.2452015 43.97846, -0.225214 43.86689, -0.2053288 43.75531, -0.1855451 43.64371, -0.1658623 43.53209, -0.1462797 43.42046, -0.1267964 43.30882, 0.02585208 43.32388, 0.1785701 43.33872, 0.3313566 43.35333, 0.4842106 43.36771, 0.6371311 43.38187, 0.7901171 43.39579, 0.9431677 43.40949, 1.096282 43.42296))"
"76090426",start_5_end_8,"5",8,"POLYGON ((12.70912 53.67737, 13.08708 53.66839, 13.46489 53.65824, 13.84252 53.64692, 14.21996 53.63443, 14.24237 53.85864, 14.26508 54.08284, 14.28808 54.30704, 14.31139 54.53123, 13.92582 54.54403, 13.54004 54.55563, 13.15406 54.56603, 12.76792 54.57524, 12.75293 54.35077, 12.73813 54.12631, 12.72353 53.90184, 12.70912 53.67737))"
"76207271",start_11_end_2,"11",2,"POLYGON ((-1.851617 39.47317, -1.708363 39.49065, -1.565041 39.50791, -1.421654 39.52497, -1.278202 39.54181, -1.134685 39.55844, -0.9911051 39.57486, -0.8474619 39.59106, -0.7037565 39.60706, -0.7223301 39.71901, -0.7409927 39.83094, -0.759745 39.94285, -0.7785877 40.05474, -0.7975212 40.16661, -0.8165461 40.27846, -0.8356632 40.39029, -0.854873 40.5021, -1.000533 40.48585, -1.146126 40.46938, -1.291653 40.45269, -1.437112 40.43579, -1.582504 40.41867, -1.727825 40.40134, -1.873078 40.3838, -2.018259 40.36604, -1.997077 40.2545, -1.975997 40.14295, -1.955018 40.03137, -1.93414 39.91977, -1.913361 39.80815, -1.892681 39.69651, -1.8721 39.58485, -1.851617 39.47317))"
"76341328",start_1_end_4,"1",4,"POLYGON ((41.18671 37.84945, 41.2122 37.90086, 41.23775 37.95225, 41.26336 38.00363, 41.28902 38.05499, 41.31474 38.10634, 41.34051 38.15767, 41.36634 38.20899, 41.39222 38.2603, 41.41816 38.31159, 41.44415 38.36286, 41.47021 38.41412, 41.49631 38.46537, 41.52248 38.5166, 41.5487 38.56782, 41.57497 38.61902, 41.60131 38.6702, 41.46701 38.7163, 41.33256 38.7622, 41.19795 38.80792, 41.06319 38.85345, 40.92828 38.8988, 40.7932 38.94396, 40.65798 38.98892, 40.5226 39.03371, 40.4969 38.98219, 40.47125 38.93065, 40.44566 38.87911, 40.42012 38.82754, 40.39464 38.77597, 40.36922 38.72438, 40.34385 38.67278, 40.31854 38.62116, 40.29328 38.56953, 40.26807 38.51788, 40.24292 38.46622, 40.21783 38.41455, 40.19279 38.36286, 40.1678 38.31116, 40.14287 38.25945, 40.118 38.20772, 40.2521 38.16359, 40.38606 38.11927, 40.51987 38.07476, 40.65353 38.03007, 40.7203 38.00766, 40.78704 37.98519, 40.85375 37.96269, 40.92041 37.94013, 40.98704 37.91753, 41.05363 37.89488, 41.12019 37.87219, 41.18671 37.84945))"
"76441581",start_7_end_10,"7",10,"POLYGON ((-8.889685 39.26538, -8.905851 39.32004, -8.922055 39.3747, -8.938297 39.42935, -8.954577 39.48399, -8.970894 39.53862, -8.98725 39.59325, -9.003644 39.64787, -9.020076 39.70248, -9.036546 39.75708, -9.053056 39.81167, -9.069604 39.86626, -9.08619 39.92084, -9.102816 39.97541, -9.119481 40.02998, -9.136185 40.08453, -9.152928 40.13908, -9.295522 40.11062, -9.438006 40.08195, -9.580379 40.05308, -9.722641 40.024, -9.864791 39.99471, -10.00683 39.96522, -10.14875 39.93552, -10.29056 39.90561, -10.27295 39.8513, -10.25538 39.79697, -10.23784 39.74264, -10.22035 39.68829, -10.2029 39.63394, -10.18549 39.57958, -10.16812 39.52521, -10.15079 39.47084, -10.1335 39.41645, -10.11625 39.36206, -10.09904 39.30766, -10.08187 39.25325, -10.06474 39.19884, -10.04764 39.14441, -10.03059 39.08998, -10.01358 39.03553, -9.873466 39.06498, -9.733244 39.09421, -9.592914 39.12325, -9.452479 39.15208, -9.311938 39.18071, -9.171291 39.20914, -9.03054 39.23736, -8.889685 39.26538))"
"76530450",start_5_end_8,"5",8,"POLYGON ((13.19747 59.96425, 13.42043 59.95901, 13.64332 59.95341, 13.86613 59.94746, 14.08887 59.94116, 14.31153 59.93451, 14.53411 59.9275, 14.7566 59.92014, 14.97899 59.91243, 14.99554 60.02459, 15.01221 60.13675, 15.02901 60.24892, 15.04595 60.36109, 15.06302 60.47326, 15.08022 60.58544, 15.09755 60.69762, 15.11503 60.8098, 14.88661 60.81775, 14.65808 60.82534, 14.42946 60.83256, 14.20075 60.83942, 13.97195 60.84592, 13.74306 60.85205, 13.5141 60.85782, 13.28506 60.86323, 13.26264 60.63845, 13.24058 60.4137, 13.21886 60.18897, 13.19747 59.96425))"
"76575921",start_9_end_12,"9",12,"POLYGON ((0.7036915 37.9298, 0.773921 37.93665, 0.8441627 37.94345, 0.9144165 37.95019, 0.9846824 37.95689, 1.05496 37.96353, 1.12525 37.97012, 1.195551 37.97666, 1.265864 37.98315, 1.336189 37.98958, 1.406525 37.99596, 1.476873 38.00229, 1.547232 38.00857, 1.617602 38.0148, 1.687983 38.02098, 1.758376 38.0271, 1.828779 38.03317, 1.815185 38.14587, 1.801527 38.25854, 1.787804 38.37119, 1.774017 38.48383, 1.760164 38.59645, 1.746245 38.70905, 1.732261 38.82163, 1.71821 38.93419, 1.646874 38.92802, 1.57555 38.9218, 1.504237 38.91553, 1.432936 38.90921, 1.361648 38.90283, 1.290371 38.8964, 1.219106 38.88991, 1.147854 38.88338, 1.076614 38.87679, 1.005386 38.87015, 0.9341706 38.86345, 0.8629679 38.85671, 0.7917778 38.84991, 0.7206005 38.84306, 0.649436 38.83615, 0.5782845 38.8292, 0.5942203 38.71684, 0.610081 38.60446, 0.6258669 38.49207, 0.6415785 38.37965, 0.6572163 38.26722, 0.6727807 38.15477, 0.6882724 38.04229, 0.7036915 37.9298))"
"76621890",start_5_end_8,"5",8,"POLYGON ((8.206051 52.7954, 8.196783 53.01998, 8.187396 53.24456, 8.17789 53.46913, 8.168262 53.6937, 7.790004 53.68744, 7.411859 53.68, 7.033847 53.6714, 6.655986 53.66162, 6.673542 53.43724, 6.690875 53.21286, 6.70799 52.98847, 6.72489 52.76407, 7.094988 52.77362, 7.465225 52.78202, 7.835586 52.78928, 8.206051 52.7954))"
"76708776",start_8_end_11,"8",11,"POLYGON ((8.586334 40.18473, 8.588818 40.0716, 8.59129 39.95845, 8.59375 39.84529, 8.596198 39.73211, 8.598634 39.61892, 8.601058 39.50572, 8.603471 39.3925, 8.605872 39.27927, 8.749871 39.28124, 8.893878 39.28299, 9.037891 39.28452, 9.181909 39.28585, 9.325932 39.28695, 9.469959 39.28785, 9.613989 39.28853, 9.758021 39.289, 9.757604 39.40225, 9.757185 39.51548, 9.756764 39.62871, 9.756341 39.74192, 9.755916 39.85511, 9.755489 39.96829, 9.75506 40.08146, 9.754629 40.19461, 9.608578 40.19414, 9.462529 40.19345, 9.316483 40.19254, 9.170442 40.19141, 9.024405 40.19007, 8.878375 40.18851, 8.732351 40.18673, 8.586334 40.18473))"
"76763284",start_5_end_8,"5",8,"POLYGON ((11.37554 59.09398, 11.59312 59.09163, 11.81067 59.08895, 12.02819 59.08591, 12.24567 59.08254, 12.4631 59.07882, 12.6805 59.07475, 12.89784 59.07035, 13.11513 59.0656, 13.13525 59.29024, 13.15568 59.51489, 13.17642 59.73956, 13.19747 59.96425, 12.97446 59.96915, 12.75138 59.97368, 12.52825 59.97787, 12.30507 59.9817, 12.08185 59.98518, 11.85858 59.9883, 11.63528 59.99107, 11.41194 59.99348, 11.40263 59.76857, 11.39346 59.54369, 11.38443 59.31882, 11.37554 59.09398))"
"76776361",start_5_end_8,"5",8,"POLYGON ((-2.528384 48.50685, -2.361196 48.52576, -2.193895 48.54442, -2.026481 48.56283, -1.858957 48.58098, -1.691322 48.59889, -1.523579 48.61654, -1.35573 48.63393, -1.187774 48.65108, -1.212958 48.76203, -1.238284 48.87298, -1.263753 48.9839, -1.289368 49.09482, -1.315128 49.20572, -1.341035 49.31661, -1.367091 49.42749, -1.393296 49.53835, -1.564208 49.52085, -1.735007 49.50309, -1.905692 49.48507, -2.076261 49.46679, -2.246712 49.44825, -2.417044 49.42946, -2.587255 49.41041, -2.757345 49.39111, -2.728155 49.28063, -2.69913 49.17013, -2.67027 49.05962, -2.641572 48.9491, -2.613036 48.83856, -2.58466 48.728, -2.556443 48.61743, -2.528384 48.50685))"
"76795773",start_4_end_7,"4",7,"POLYGON ((-7.038829 53.41424, -7.222215 53.38789, -7.405392 53.36127, -7.58836 53.33437, -7.771116 53.3072, -7.953658 53.27975, -8.135986 53.25203, -8.318097 53.22403, -8.499991 53.19577, -8.452382 53.08765, -8.405063 52.97951, -8.358031 52.87134, -8.311284 52.76315, -8.264819 52.65493, -8.218633 52.54669, -8.172726 52.43841, -8.127093 52.33012, -7.948476 52.35775, -7.769656 52.38511, -7.590635 52.41221, -7.411414 52.43903, -7.231994 52.46559, -7.052378 52.49188, -6.872567 52.51789, -6.692562 52.54364, -6.734926 52.65254, -6.777548 52.76142, -6.820431 52.87028, -6.863576 52.97912, -6.906986 53.08793, -6.950663 53.19672, -6.99461 53.30549, -7.038829 53.41424))"
"76859701",start_5_end_8,"5",8,"POLYGON ((4.126231 49.96072, 3.778901 49.94222, 3.431823 49.92266, 3.085011 49.90203, 2.738479 49.88035, 2.755385 49.76859, 2.772194 49.65681, 2.788905 49.54502, 2.80552 49.43323, 2.822039 49.32143, 2.838464 49.20962, 2.854795 49.09781, 2.871032 48.98598, 3.04115 48.99673, 3.211334 49.00721, 3.381584 49.01743, 3.551897 49.0274, 3.892707 49.04655, 4.233753 49.06467, 4.220583 49.1767, 4.207336 49.28872, 4.194014 49.40074, 4.180614 49.51275, 4.167137 49.62475, 4.153581 49.73675, 4.139946 49.84874, 4.126231 49.96072))"
"77301619",start_10_end_1,"10",1,"POLYGON ((-7.75917 39.48215, -7.74391 39.42727, -7.728684 39.37238, -7.713494 39.31748, -7.69834 39.26257, -7.683221 39.20766, -7.668137 39.15274, -7.653089 39.09781, -7.638075 39.04288, -7.623096 38.98794, -7.608152 38.93299, -7.593243 38.87803, -7.578368 38.82307, -7.563528 38.7681, -7.548722 38.71312, -7.53395 38.65814, -7.519213 38.60315, -7.449208 38.61606, -7.379181 38.62892, -7.30913 38.64172, -7.239056 38.65448, -7.168959 38.66719, -7.098839 38.67984, -7.028697 38.69245, -6.958531 38.705, -6.888342 38.7175, -6.818131 38.72995, -6.747897 38.74235, -6.677641 38.7547, -6.607362 38.767, -6.537061 38.77925, -6.466737 38.79144, -6.396392 38.80359, -6.410266 38.85877, -6.424173 38.91395, -6.438112 38.96912, -6.452084 39.02429, -6.466088 39.07945, -6.480125 39.1346, -6.494195 39.18974, -6.508299 39.24488, -6.522435 39.30001, -6.536604 39.35514, -6.550807 39.41025, -6.565043 39.46536, -6.579312 39.52047, -6.593615 39.57557, -6.607952 39.63066, -6.622322 39.68574, -6.764764 39.66102, -6.907111 39.63609, -7.049362 39.61095, -7.191518 39.5856, -7.333577 39.56005, -7.47554 39.53429, -7.617404 39.50832, -7.75917 39.48215))"
"77492529",start_6_end_9,"6",9,"POLYGON ((23.58702 67.60508, 23.52453 67.49452, 23.46266 67.38394, 23.40142 67.27335, 23.34078 67.16276, 23.28074 67.05214, 23.22129 66.94152, 23.16242 66.83089, 23.10412 66.72024, 23.242 66.70957, 23.37976 66.69878, 23.51741 66.68789, 23.65495 66.67688, 23.79237 66.66577, 23.92968 66.65454, 24.06687 66.64321, 24.20395 66.63177, 24.34091 66.62022, 24.47775 66.60856, 24.61447 66.59679, 24.75107 66.58491, 24.88754 66.57293, 25.0239 66.56084, 25.16013 66.54864, 25.29623 66.53633, 25.36354 66.64608, 25.43149 66.75582, 25.50011 66.86554, 25.5694 66.97523, 25.63937 67.08491, 25.71003 67.19456, 25.78138 67.3042, 25.85345 67.41381, 25.71281 67.4266, 25.57203 67.43929, 25.43111 67.45186, 25.29006 67.46433, 25.14886 67.47668, 25.00753 67.48891, 24.86607 67.50104, 24.72447 67.51305, 24.58275 67.52495, 24.44088 67.53674, 24.29889 67.54841, 24.15677 67.55997, 24.01452 67.57142, 23.87215 67.58275, 23.72965 67.59397, 23.58702 67.60508))"
"77751471",start_4_end_7,"4",7,"POLYGON ((8.276204 50.99849, 7.920207 50.99264, 7.5643 50.98571, 7.208499 50.97768, 6.852819 50.96856, 6.867953 50.74406, 6.882907 50.51955, 6.897685 50.29503, 6.91229 50.07048, 7.261266 50.0794, 7.610354 50.08726, 7.959541 50.09404, 8.308812 50.09976, 8.300805 50.32446, 8.292702 50.54915, 8.284502 50.77382, 8.276204 50.99849))"
"77908120",start_5_end_8,"5",8,"POLYGON ((21.16327 62.28725, 21.12288 62.17629, 21.08282 62.06532, 21.04308 61.95434, 21.00367 61.84336, 20.96458 61.73237, 20.9258 61.62138, 20.88733 61.51038, 20.84917 61.39938, 21.07958 61.38196, 21.30974 61.36417, 21.53966 61.34603, 21.76933 61.32752, 21.99876 61.30866, 22.22792 61.28943, 22.45682 61.26985, 22.68546 61.24991, 22.72975 61.36033, 22.7744 61.47074, 22.8194 61.58114, 22.86477 61.69153, 22.9105 61.80191, 22.9566 61.91227, 23.00307 62.02263, 23.04993 62.13298, 22.81508 62.15356, 22.57995 62.17377, 22.34453 62.19361, 22.10882 62.21308, 21.87284 62.23218, 21.63658 62.25091, 21.40006 62.26927, 21.16327 62.28725))"
"78061195",start_6_end_9,"6",9,"POLYGON ((30.56934 49.13336, 30.59266 49.18704, 30.61605 49.24072, 30.6395 49.29439, 30.66302 49.34805, 30.6866 49.4017, 30.71025 49.45535, 30.73396 49.50899, 30.75774 49.56262, 30.78158 49.61624, 30.80549 49.66985, 30.82947 49.72346, 30.85351 49.77705, 30.87763 49.83064, 30.90181 49.88422, 30.92605 49.9378, 30.95037 49.99136, 30.78184 50.02302, 30.61311 50.05444, 30.44418 50.0856, 30.27505 50.11652, 30.10573 50.14719, 29.9362 50.1776, 29.76648 50.20777, 29.59657 50.23769, 29.55074 50.12991, 29.50518 50.0221, 29.45987 49.91427, 29.41481 49.8064, 29.37001 49.69851, 29.32545 49.59059, 29.28115 49.48264, 29.23709 49.37466, 29.40427 49.34536, 29.57126 49.31581, 29.73807 49.28601, 29.9047 49.25597, 30.07114 49.22569, 30.2374 49.19515, 30.40346 49.16438, 30.56934 49.13336))"
"78170998",start_6_end_9,"6",9,"POLYGON ((-22.21556 63.96877, -22.15454 63.9194, -22.09377 63.87, -22.03322 63.82058, -21.97292 63.77113, -21.91284 63.72165, -21.853 63.67215, -21.79339 63.62262, -21.73402 63.57306, -21.67487 63.52348, -21.61595 63.47387, -21.55726 63.42424, -21.49879 63.37458, -21.44055 63.32489, -21.38253 63.27518, -21.32474 63.22544, -21.26716 63.17568, -21.15544 63.20003, -21.04355 63.22429, -20.93148 63.24847, -20.81925 63.27258, -20.70684 63.2966, -20.59427 63.32054, -20.48152 63.3444, -20.3686 63.36818, -20.25552 63.39188, -20.14226 63.41549, -20.02884 63.43903, -19.91524 63.46248, -19.80148 63.48585, -19.68754 63.50914, -19.57344 63.53234, -19.45917 63.55547, -19.51449 63.60596, -19.57003 63.65643, -19.62579 63.70688, -19.68177 63.7573, -19.73798 63.80771, -19.7944 63.85808, -19.85105 63.90844, -19.90793 63.95877, -19.96504 64.00908, -20.02237 64.05937, -20.07993 64.10963, -20.13773 64.15987, -20.19575 64.21008, -20.25401 64.26027, -20.31251 64.31044, -20.37124 64.36058, -20.48789 64.33671, -20.60437 64.31276, -20.72066 64.28873, -20.83676 64.26461, -20.95268 64.24041, -21.06842 64.21613, -21.18396 64.19176, -21.29933 64.16732, -21.41451 64.14278, -21.5295 64.11817, -21.64431 64.09347, -21.75893 64.06869, -21.87337 64.04383, -21.98762 64.01889, -22.10168 63.99387, -22.21556 63.96877))"
"78227186",start_5_end_8,"5",8,"POLYGON ((16.75428 59.83811, 16.77665 59.94999, 16.79919 60.06187, 16.8219 60.17376, 16.84479 60.28564, 16.86786 60.39753, 16.89111 60.50942, 16.91454 60.62131, 16.93816 60.7332, 16.71072 60.74404, 16.48315 60.75452, 16.25544 60.76463, 16.0276 60.77439, 15.79963 60.78379, 15.57155 60.79282, 15.34334 60.80149, 15.11503 60.8098, 15.09755 60.69762, 15.08022 60.58544, 15.06302 60.47326, 15.04595 60.36109, 15.02901 60.24892, 15.01221 60.13675, 14.99554 60.02459, 14.97899 59.91243, 15.20129 59.90437, 15.42348 59.89595, 15.64557 59.88719, 15.86755 59.87807, 16.08942 59.86861, 16.31116 59.85879, 16.53278 59.84863, 16.75428 59.83811))"
"78331558",start_3_end_6,"3",6,"POLYGON ((-4.653018 50.98594, -4.617813 50.87617, -4.582813 50.76638, -4.548017 50.65657, -4.513424 50.54674, -4.479031 50.4369, -4.444838 50.32704, -4.410841 50.21716, -4.377041 50.10727, -4.205023 50.12907, -4.032862 50.15061, -3.86056 50.17189, -3.688119 50.19291, -3.515539 50.21367, -3.342822 50.23417, -2.996984 50.27439, -3.027725 50.38474, -3.058646 50.49506, -3.089747 50.60538, -3.121031 50.71567, -3.1525 50.82596, -3.184153 50.93623, -3.215994 51.04648, -3.248024 51.15672, -3.600156 51.11561, -3.951708 51.07345, -4.302666 51.03022, -4.477919 51.00821, -4.653018 50.98594))"
"78458022",start_4_end_7,"4",7,"POLYGON ((0.4990781 46.99695, 0.6622568 47.01121, 0.825515 47.02524, 0.9888516 47.03901, 1.152265 47.05254, 1.315754 47.06583, 1.479318 47.07887, 1.642954 47.09166, 1.806663 47.1042, 1.789044 47.21594, 1.771329 47.32766, 1.753516 47.43938, 1.735604 47.55109, 1.717593 47.66278, 1.699482 47.77447, 1.68127 47.88614, 1.662956 47.9978, 1.49644 47.98501, 1.330001 47.97196, 1.16364 47.95866, 0.9973591 47.94511, 0.8311588 47.9313, 0.6650407 47.91725, 0.4990064 47.90295, 0.3330572 47.88839, 0.3542127 47.777, 0.3752513 47.6656, 0.396174 47.55419, 0.4169814 47.44276, 0.4376747 47.33133, 0.4582547 47.21988, 0.4787222 47.10842, 0.4990781 46.99695))"
"78512987",start_6_end_9,"6",9,"POLYGON ((29.20037 45.68144, 29.18076 45.62726, 29.1612 45.57307, 29.1417 45.51888, 29.12224 45.46468, 29.10283 45.41047, 29.08347 45.35626, 29.06417 45.30203, 29.04491 45.2478, 29.0257 45.19357, 29.00654 45.13932, 28.98743 45.08507, 28.96836 45.03081, 28.94935 44.97655, 28.93039 44.92227, 28.91147 44.86799, 28.8926 44.81371, 29.04641 44.78529, 29.20008 44.75665, 29.35361 44.72778, 29.50699 44.69869, 29.66024 44.66937, 29.81335 44.63983, 29.96631 44.61007, 30.11913 44.58008, 30.13907 44.63411, 30.15906 44.68812, 30.17911 44.74213, 30.1992 44.79613, 30.21935 44.85013, 30.23954 44.90411, 30.25979 44.95809, 30.28009 45.01206, 30.30044 45.06602, 30.32085 45.11998, 30.3413 45.17392, 30.36181 45.22786, 30.38237 45.28179, 30.40298 45.33571, 30.42364 45.38963, 30.44436 45.44354, 30.28939 45.47407, 30.13427 45.50438, 29.97899 45.53445, 29.82357 45.56431, 29.66799 45.59393, 29.51227 45.62333, 29.35639 45.6525, 29.20037 45.68144))"
"78568280",start_4_end_7,"4",7,"POLYGON ((24.71844 57.38431, 24.76266 57.4939, 24.80719 57.60348, 24.85204 57.71304, 24.8972 57.82259, 24.94268 57.93211, 24.98848 58.04163, 25.03461 58.15112, 25.08106 58.2606, 24.8727 58.28406, 24.66407 58.30719, 24.45521 58.33, 24.24609 58.3525, 24.03673 58.37467, 23.82714 58.39651, 23.6173 58.41803, 23.40724 58.43923, 23.36561 58.32914, 23.32428 58.21903, 23.28324 58.10891, 23.2425 57.99878, 23.20205 57.88863, 23.16188 57.77848, 23.12199 57.66831, 23.08239 57.55813, 23.28767 57.53751, 23.49273 57.51657, 23.69757 57.49531, 23.9022 57.47374, 24.1066 57.45185, 24.31078 57.42965, 24.51472 57.40714, 24.71844 57.38431))"
"78789292",start_5_end_8,"5",8,"POLYGON ((-2.757345 49.39111, -2.587255 49.41041, -2.417044 49.42946, -2.246712 49.44825, -2.076261 49.46679, -1.905692 49.48507, -1.735007 49.50309, -1.564208 49.52085, -1.393296 49.53835, -1.419652 49.6492, -1.446159 49.76004, -1.47282 49.87087, -1.499636 49.98168, -1.526607 50.09248, -1.553735 50.20327, -1.581022 50.31404, -1.608468 50.4248, -1.956347 50.38877, -2.303734 50.3517, -2.650617 50.31357, -2.996984 50.27439, -2.966421 50.16403, -2.936035 50.05366, -2.905824 49.94327, -2.875786 49.83287, -2.845921 49.72245, -2.816226 49.61202, -2.786702 49.50157, -2.757345 49.39111))"
"78858557",start_3_end_6,"3",6,"POLYGON ((17.64277 47.14453, 17.65923 47.25637, 17.67578 47.3682, 17.69242 47.48002, 17.70915 47.59182, 17.72597 47.70362, 17.74289 47.81541, 17.7599 47.92719, 17.77701 48.03895, 17.61018 48.05065, 17.44328 48.06209, 17.27631 48.07329, 17.10927 48.08422, 16.94217 48.09491, 16.77501 48.10534, 16.60778 48.11552, 16.44049 48.12544, 16.42628 48.01346, 16.41215 47.90146, 16.3981 47.78946, 16.38413 47.67744, 16.37023 47.56542, 16.35641 47.45339, 16.34267 47.34135, 16.329 47.22931, 16.49343 47.21958, 16.6578 47.2096, 16.82212 47.19938, 16.98637 47.18891, 17.15057 47.17819, 17.3147 47.16722, 17.47877 47.156, 17.64277 47.14453))"
"79238614",start_5_end_8,"5",8,"POLYGON ((9.660151 56.403, 9.662112 56.1783, 9.664047 55.95361, 9.667838 55.50426, 9.865552 55.50463, 10.06327 55.50468, 10.26098 55.50443, 10.45869 55.50387, 10.6564 55.503, 10.85409 55.50182, 11.05178 55.50033, 11.24944 55.49854, 11.25652 55.72317, 11.2637 55.94782, 11.27098 56.17247, 11.27835 56.39712, 11.07611 56.39897, 10.87386 56.40049, 10.67159 56.4017, 10.46931 56.40259, 10.26702 56.40317, 10.06473 56.40343, 9.86244 56.40337, 9.660151 56.403))"
"80012616",start_6_end_9,"6",9,"POLYGON ((16.12015 45.43525, 15.96103 45.44437, 15.80187 45.45325, 15.64266 45.46188, 15.48341 45.47028, 15.32411 45.47844, 15.16477 45.48636, 15.00539 45.49404, 14.84597 45.50148, 14.83608 45.38911, 14.82624 45.27673, 14.81645 45.16434, 14.80672 45.05194, 14.79703 44.93953, 14.7874 44.82711, 14.77781 44.71468, 14.76828 44.60224, 14.92516 44.59494, 15.08201 44.5874, 15.23882 44.57963, 15.39558 44.57162, 15.55231 44.56338, 15.709 44.5549, 15.86564 44.54619, 16.02224 44.53724, 16.03425 44.64953, 16.04633 44.76181, 16.05847 44.87407, 16.07068 44.98633, 16.08295 45.09858, 16.09528 45.21081, 16.10768 45.32304, 16.12015 45.43525))"
"80056262",start_6_end_9,"6",9,"POLYGON ((5.960111 44.63302, 6.117181 44.63899, 6.27428 44.64472, 6.431407 44.65022, 6.588561 44.65548, 6.745741 44.6605, 6.902945 44.66529, 7.060173 44.66983, 7.217423 44.67415, 7.211847 44.78675, 7.206241 44.89935, 7.200606 45.01194, 7.194941 45.12452, 7.189246 45.23709, 7.18352 45.34965, 7.177764 45.4622, 7.171977 45.57474, 7.012166 45.57035, 6.852378 45.56571, 6.692615 45.56084, 6.532879 45.55572, 6.37317 45.55036, 6.21349 45.54476, 6.05384 45.53892, 5.894221 45.53284, 5.902611 45.4204, 5.910956 45.30795, 5.919258 45.19548, 5.927515 45.08301, 5.935729 44.97053, 5.943899 44.85804, 5.952027 44.74554, 5.960111 44.63302))"
"80090575",start_5_end_8,"5",8,"POLYGON ((15.43769 38.22825, 15.42864 38.11516, 15.41963 38.00206, 15.41066 37.88894, 15.40173 37.7758, 15.39284 37.66265, 15.384 37.54947, 15.37519 37.43628, 15.36643 37.32308, 15.43627 37.31909, 15.5061 37.31504, 15.57593 37.31095, 15.64575 37.3068, 15.71556 37.3026, 15.78536 37.29835, 15.85516 37.29405, 15.92495 37.2897, 15.99473 37.2853, 16.0645 37.28084, 16.13427 37.27633, 16.20403 37.27178, 16.27378 37.26717, 16.34352 37.2625, 16.41325 37.25779, 16.48298 37.25303, 16.49354 37.3661, 16.50416 37.47916, 16.51482 37.5922, 16.52553 37.70522, 16.5363 37.81822, 16.54711 37.9312, 16.55798 38.04417, 16.56889 38.15712, 16.49826 38.16196, 16.42761 38.16674, 16.35695 38.17147, 16.28629 38.17615, 16.21562 38.18078, 16.14494 38.18536, 16.07425 38.18988, 16.00355 38.19436, 15.93285 38.19878, 15.86213 38.20314, 15.79141 38.20746, 15.72069 38.21172, 15.64995 38.21593, 15.5792 38.22009, 15.50845 38.2242, 15.43769 38.22825))"
